year,operator_id,operator_name,n_ccns,n_states,state_codes,cbsa_codes,Gross Patient Revenues Title XVIII Medicare,Gross Patient Revenues Title XIX Medicaid,Gross Patient Revenues Other,Gross Patient Revenues Total,Net Patient Revenues (line 1 minus line 2) XVIII Medicare,Net Patient Revenues (line 1 minus line 2) XIX Medicaid,Net Patient Revenues (line 1 minus line 2) Other,Net Patient Revenues (line 1 minus line 2) Total,Total Cost,Total HHA Medicare Program Cost,"Total, Total Visits",Total Episodes-Total Visits,Total Episodes-Total Charges,Less Total Operating Expenses (sum of lines 4 through 16),Net Income from service to patients (line 3 minus line 17),Net Income or Loss for the period (line 18 plus line 32),Total Assets,Total Liabilities,Fund Balance,Total PPS Payment - full episodes/periods without outliers,Total PPS Payment - full episodes/periods with outliers,Total PPS Payment - LUPA episodes/periods,Total PPS Payment - PEP episodes/periods,Total Hospice Days Total,Total Hospice Expenses
2020,4295,TEHC HEALTHCARE - ORLANDO,1,1,FL,36740,1545433.0,0.0,475321.0,2020754.0,1545433.0,0.0,475321.0,2020754.0,1511378.0,1083900.0,15343.0,9701.0,1455150.0,1663226.0,357528.0,357528.0,-141180.0,336606.0,-477786.0,1310611.0,116295.0,37132.0,25668.0,0.0,0.0
2020,4296,TEHC HEALTHCARE - ROCKLEDGE,1,1,FL,37340,1239600.0,0.0,650579.0,1890179.0,1239600.0,0.0,650579.0,1890179.0,1552080.0,796215.0,15702.0,5893.0,883950.0,1694668.0,195511.0,195511.0,-141180.0,336606.0,-477786.0,1166417.0,51841.0,15076.0,5442.0,0.0,0.0
2020,4297,TEHC HEALTHCARE - MIAMI,1,1,FL,33100,459352.0,0.0,438899.0,898251.0,459352.0,0.0,438899.0,898251.0,798540.0,356232.0,8373.0,3912.0,488860.0,726650.0,171601.0,171601.0,-141180.0,336606.0,-477786.0,364499.0,35152.0,5031.0,10960.0,0.0,0.0
2020,4298,A AND A HEALTH SERVICES,1,1,FL,33100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,4299,HOMED CARE,1,1,FL,33100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,4300,PREFERRED CARE HOME HEALTH SVCS  INC,1,1,FL,33100,783608.0,0.0,222928.0,1006536.0,731560.0,0.0,222928.0,954488.0,628965.0,628975.0,9916.0,7041.0,704386.0,781499.0,172989.0,172989.0,335861.0,51811.0,284050.0,679969.0,20122.0,4801.0,8022.0,0.0,0.0
2020,4301,HOME CARE RESOURCES HOME HEALTH,1,1,FL,33100,248890.0,0.0,18735.0,267625.0,248890.0,0.0,18735.0,267625.0,113448.0,87744.0,4004.0,3149.0,344750.0,113448.0,154177.0,175258.0,308228.0,87660.0,220568.0,225585.0,0.0,0.0,1354.0,0.0,0.0
2020,4302,SILVEROAK HOME HEALTH CARE SERVICES,1,1,FL,33100,486766.0,846990.0,3337535.0,4671291.0,486766.0,846990.0,3337535.0,4671291.0,1864339.0,343610.0,125357.0,4359.0,653850.0,4829116.0,-157825.0,1024702.0,1430876.0,711526.0,719350.0,433748.0,10341.0,163.0,0.0,0.0,0.0
2020,4303,VITAL HEALTH SERVICES INC.,1,1,FL,33100,864160.0,0.0,11851.0,876011.0,864160.0,0.0,11851.0,876011.0,744787.0,736092.0,9948.0,9728.0,1459200.0,791896.0,84115.0,149573.0,895284.0,613317.0,281967.0,744429.0,131976.0,1514.0,1272.0,0.0,0.0
2020,4304,AMERICAN HOME HEALTH CARE,1,1,FL,33100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,4305,INTERCARE HOME HEALTH SERVICES INC,1,1,FL,33100,647457.0,25343.0,237379.0,910179.0,647457.0,25343.0,237379.0,910179.0,798956.0,310074.0,20736.0,3580.0,812740.0,805251.0,104928.0,104928.0,131061.0,13634.0,117427.0,644466.0,56416.0,1027.0,0.0,0.0,0.0
2020,4306,E & V HEALTH CARE INC,1,1,FL,33100,232787.0,0.0,1316685.0,1549472.0,232787.0,0.0,1316685.0,1549472.0,1376005.0,80067.0,53045.0,2890.0,543460.0,1384050.0,165422.0,165422.0,229385.0,62962.0,166423.0,213213.0,9322.0,560.0,447.0,0.0,0.0
2020,4307,8601 SHC HOME HEALTH SERVICES - LAKE,1,1,FL,29460,1176956.0,0.0,0.0,1176956.0,1115448.0,0.0,0.0,1115448.0,1173555.0,870335.0,8152.0,5381.0,721905.0,1643281.0,-527833.0,781266.0,164340.0,-174844.0,339184.0,817825.0,22800.0,18909.0,11338.0,0.0,0.0
2020,4308,ALTERNATIVE MEDICAL HEALTHCARE SERVI,1,1,FL,33100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,4309,PSN HEALTHCARE CORP,1,1,FL,33100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,4310,8605 SHC HOME HEALTH SERVICES - OCAL,1,1,FL,36100,1571457.0,0.0,0.0,1571457.0,1561046.0,0.0,0.0,1561046.0,1107645.0,671355.0,9444.0,5551.0,737610.0,1730605.0,-169559.0,-169440.0,436948.0,1125025.0,-688077.0,1098276.0,11154.0,18157.0,8719.0,0.0,0.0
2020,4311,ACA HOME HEALTH LLC,1,1,FL,33100,765606.0,321986.0,945025.0,2032617.0,765606.0,321986.0,945025.0,2032617.0,1806783.0,249649.0,48033.0,5671.0,793577.0,1854631.0,177986.0,177986.0,322364.0,198395.0,123969.0,424238.0,46386.0,4334.0,7525.0,0.0,0.0
2020,4312,CARING FOR HEALTH HOME CARE INC,1,1,FL,33100,1401144.0,0.0,394488.0,1795632.0,1401144.0,0.0,394488.0,1795632.0,1640000.0,780345.0,22866.0,13874.0,2081070.0,1640000.0,155632.0,155632.0,380231.0,169897.0,210334.0,1105923.0,155566.0,2316.0,4709.0,0.0,0.0
2020,4313,NURSING SERVICES 4 YOU CORP.,1,1,FL,33100,1921161.0,0.0,0.0,1921161.0,1818534.0,0.0,0.0,1818534.0,2006485.0,2006475.0,17363.0,17363.0,1835410.0,2066350.0,-247816.0,88298.0,70766.0,298394.0,-227628.0,1646762.0,126771.0,4874.0,11985.0,0.0,0.0
2020,4314,DIVINE HOME HEALTH CARE INC,1,1,FL,45300,2093173.0,0.0,420732.0,2513905.0,2093173.0,0.0,420732.0,2513905.0,1919152.0,1919162.0,24175.0,15451.0,2170948.0,2670394.0,-156489.0,77123.0,155867.0,51026.0,104841.0,1819625.0,166015.0,14271.0,22426.0,0.0,0.0
2020,4315,MIAMI LAKES HOME HEALTH CARE INC,1,1,FL,33100,1200090.0,0.0,213500.0,1413590.0,1200090.0,0.0,213500.0,1413590.0,1177508.0,140997.0,43354.0,4640.0,874900.0,1182367.0,231223.0,231223.0,384957.0,23558.0,361399.0,399343.0,64137.0,0.0,0.0,0.0,0.0
2020,4316,DAILY HOME HEALTH INC,1,1,FL,33100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1879676.0,1879777.0,24179.0,24179.0,3626850.0,1896180.0,-1896180.0,-1896180.0,65887.0,202835.0,-136948.0,1851156.0,10322.0,6284.0,6103.0,0.0,0.0
2020,4317,SAINT PETER HOME HEALTH CARE AGENCY,1,1,FL,33100,579900.0,0.0,846413.0,1426313.0,579900.0,0.0,846413.0,1426313.0,447109.0,447110.0,15267.0,3730.0,421960.0,1363371.0,62942.0,130253.0,139198.0,0.0,139198.0,491104.0,35575.0,157.0,2308.0,0.0,0.0
2020,4318,SOUTH KENDALL HOME CARE  INC.,1,1,FL,33100,107245.0,0.0,8681106.0,8788351.0,-192384.0,0.0,8681106.0,8488722.0,185274.0,185279.0,43655.0,1167.0,118180.0,7840658.0,648064.0,671327.0,6523300.0,6400144.0,123156.0,88114.0,2302.0,148.0,1319.0,0.0,0.0
2020,4319,ALLIANCE HC OF MIAMI BEACH  LLC,1,1,FL,33100,265016.0,0.0,3767065.0,4032081.0,265016.0,0.0,3757661.0,4022677.0,81794.0,78342.0,199852.0,1093.0,225200.0,3179872.0,842805.0,857527.0,489012.0,114659.0,374353.0,156338.0,20196.0,1886.0,3218.0,0.0,0.0
2020,4320,GEORGIA HOME HEALTH SERVICES,1,1,GA,46660,7499527.0,227250.0,1160412.0,8887189.0,7426986.0,77193.0,651855.0,8156034.0,6638740.0,7449816.0,27472.0,27283.0,4384010.0,6777061.0,1378973.0,1378973.0,2529712.0,1462004.0,1067708.0,3927440.0,210808.0,41207.0,6160.0,0.0,0.0
2020,4321,INDEPENDENCE PLUS  INC.,1,1,IL,16980,267420.0,0.0,23019.0,290439.0,267420.0,0.0,23019.0,290439.0,323388.0,365214.0,1044.0,1175.0,307316.0,337035.0,-46596.0,-46596.0,71320.0,367967.0,-296647.0,264211.0,19263.0,1023.0,1600.0,0.0,0.0
2020,4322,SPOON RIVER HOME HEALTH SVCS  INC.,1,1,IL,15900,953434.0,0.0,2960863.0,3914297.0,912664.0,0.0,2960863.0,3873527.0,1212676.0,571016.0,32689.0,4849.0,819460.0,3506631.0,366896.0,136731.0,1715840.0,1433575.0,282265.0,789864.0,71545.0,18979.0,2237.0,0.0,0.0
2020,4323,ALLBEST HOME HEALTH CARE  INC.,1,1,IL,16980,491966.0,0.0,10970.0,502936.0,491966.0,0.0,10970.0,502936.0,433181.0,423973.0,1769.0,1723.0,302520.0,457873.0,45063.0,71762.0,346628.0,320660.0,25968.0,508349.0,2047.0,1749.0,2022.0,0.0,0.0
2020,4324,COMMUNITY HOMECARE INC,1,1,IL,16660,1266497.0,0.0,0.0,1266497.0,1266497.0,0.0,0.0,1266497.0,1103074.0,878298.0,6417.0,5158.0,944812.0,1080112.0,186385.0,186385.0,167823.0,128937.0,0.0,1084836.0,55309.0,9734.0,6259.0,0.0,0.0
2020,4325,HEALTH RESOURCE SOLUTIONS INC,1,1,IL,16980,17359280.0,167590.0,14461224.0,31988094.0,16989151.0,58186.0,7900677.0,24948014.0,17523284.0,10023271.0,117367.0,66791.0,11112121.0,20793598.0,4154416.0,4509756.0,14932246.0,10988030.0,3944216.0,16432651.0,251320.0,286594.0,76762.0,0.0,0.0
2020,4326,GOOD HEART HOME CARE INC,1,1,IL,16980,870088.0,0.0,0.0,870088.0,870088.0,0.0,0.0,870088.0,597586.0,370825.0,4660.0,3002.0,493650.0,725882.0,144206.0,185370.0,496359.0,250388.0,245971.0,635696.0,12568.0,7197.0,3827.0,0.0,0.0
2020,4327,HAVE A HEART HOME HEALTH AGENCY LTD,1,1,IL,16980,786375.0,0.0,0.0,786375.0,786375.0,0.0,0.0,786375.0,692046.0,768247.0,2414.0,2538.0,404600.0,716809.0,69566.0,69566.0,242276.0,0.0,242276.0,705060.0,5847.0,940.0,0.0,0.0,0.0
2020,4328,NORTHWEST HOME HEALTH & REHAB,1,1,IL,16980,1598177.0,0.0,118685.0,1716862.0,1598177.0,0.0,118685.0,1716862.0,1426372.0,1131755.0,8151.0,5951.0,1349510.0,1843471.0,-126609.0,135343.0,564501.0,2314687.0,-1750186.0,1294346.0,100044.0,9184.0,11598.0,0.0,0.0
2020,4329,SOMEONE WHO CARES HOME HEALTH CARE,1,1,IL,16980,756936.0,0.0,0.0,756936.0,756936.0,0.0,0.0,756936.0,529764.0,506592.0,2517.0,2413.0,331115.0,665706.0,91230.0,147475.0,344766.0,363322.0,-18556.0,649820.0,1583.0,7929.0,5134.0,0.0,0.0
2020,4330,MEDCORE HOMEHEALTH CARE INC,1,1,IL,16980,204249.0,0.0,5400.0,209649.0,204249.0,0.0,5400.0,209649.0,476963.0,157368.0,2697.0,908.0,242019.0,476963.0,-267314.0,-257314.0,143250.0,917024.0,-773774.0,234759.0,6086.0,1174.0,0.0,0.0,0.0
2020,4331,CARE-MED HOME HEALTH SERVICES  INC.,1,1,IL,16980,892781.0,0.0,0.0,892781.0,892781.0,0.0,0.0,892781.0,428193.0,428365.0,3197.0,3193.0,429665.0,459206.0,433575.0,458751.0,472389.0,84246.0,388143.0,845078.0,5923.0,5707.0,1621.0,0.0,0.0
2020,4332,WESLEY HOME HEALTH,1,1,IL,31380,157569.0,0.0,167857.0,325426.0,157569.0,0.0,167857.0,325426.0,382100.0,122427.0,2594.0,752.0,130025.0,4686272.0,-4360846.0,-670136.0,12222121.0,7908210.0,4313911.0,121145.0,3646.0,798.0,1812.0,0.0,0.0
2020,4333,HELP AT HOME INC,1,1,IL,44100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,4334,HOME CARE TECHNOLOGIES,1,1,IL,16980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,4335,ALLIANCE HOME HEALTH SERVICES  INC,1,1,IN,26900,2265432.0,134616.0,952896.0,3352944.0,2260615.0,134616.0,952896.0,3348127.0,4021706.0,715799.0,24815.0,3459.0,515443.0,4204538.0,-856411.0,-851139.0,925441.0,1346699.0,-421258.0,387025.0,81328.0,7012.0,0.0,0.0,0.0
2020,4336,PREFERRED HOME HEALTH CARE-VINCENNES,1,1,IN,26900,1021156.0,6635.0,272334.0,1300125.0,1010221.0,6635.0,272334.0,1289190.0,1087120.0,926122.0,6855.0,6690.0,1143975.0,1189496.0,99694.0,99694.0,1996569.0,1154356.0,842213.0,1220446.0,142066.0,35304.0,4359.0,0.0,0.0
2020,4337,HRS HOME HEALTH OF INDIANA LLC,1,1,IN,16980,1412876.0,39133.0,1245417.0,2697426.0,1383316.0,39133.0,524136.0,1946585.0,1864104.0,1059650.0,9720.0,5441.0,905228.0,1951152.0,-4567.0,11954.0,588080.0,1246408.0,-658328.0,1340806.0,14467.0,26627.0,5540.0,0.0,0.0
2020,4338,GUARDIAN ANGEL HOME HEALTH CARE,1,1,IN,47180,807613.0,931057.0,380547.0,2119217.0,807613.0,931057.0,380547.0,2119217.0,1025380.0,520195.0,16756.0,6214.0,781100.0,1911862.0,207355.0,272664.0,487001.0,64763.0,422238.0,670025.0,59430.0,15847.0,2055.0,0.0,0.0
2020,4339,HHC LLC DBA HHHC COLUMBUS HOME CARE,1,1,OH,18140,1728145.0,11683.0,1137367.0,2877195.0,1560704.0,-981.0,686051.0,2245774.0,1620448.0,1199219.0,9144.0,5482.0,1406360.0,1775180.0,470594.0,581757.0,89691.0,216838.0,-127147.0,1500885.0,7758.0,45475.0,20608.0,0.0,0.0
2020,4340,HHC LLC DBA HHHC PORTSMOUTH HOME CAR,1,1,OH,39020,339307.0,13204.0,413290.0,765801.0,275890.0,5557.0,205553.0,487000.0,529293.0,412043.0,3203.0,1373.0,340090.0,544949.0,-57949.0,-31490.0,47575.0,67160.0,-19585.0,258259.0,10702.0,7360.0,0.0,0.0,0.0
2020,4341,SELF SUPPORT PERSONAL CARE LLC,1,1,OH,10420,1251544.0,673072.0,2736701.0,4661317.0,1251544.0,673072.0,2736701.0,4661317.0,1566601.0,389421.0,39355.0,2781.0,516448.0,5090200.0,-428883.0,900318.0,2389458.0,2071379.0,318079.0,446674.0,32979.0,7836.0,2163.0,6172.0,486002.0
2020,4342,HEALTHY LIVING AT HOME - SALEM,1,1,OR,38900,2080502.0,0.0,2305799.0,4386301.0,1956900.0,0.0,1160167.0,3117067.0,3269795.0,1485092.0,16085.0,7783.0,2057325.0,3386466.0,-269399.0,-86896.0,435812.0,412263.0,23549.0,1736658.0,130087.0,28680.0,5945.0,0.0,0.0
2020,4343,ADVANCED HOME HEALTH NORTHWEST  LLC,1,1,OR,38900,1049835.0,0.0,696301.0,1746136.0,994256.0,0.0,614046.0,1608302.0,1552182.0,927040.0,6516.0,3935.0,1031050.0,1602869.0,5433.0,174224.0,273086.0,290011.0,-16925.0,845905.0,76985.0,18143.0,407.0,0.0,0.0
2020,4344,HEALTHY LIVING AT HOME - PORTLAND,1,1,OR,38900,2973176.0,0.0,5026774.0,7999950.0,2820183.0,0.0,3777118.0,6597301.0,6478828.0,2209459.0,30521.0,10611.0,2473175.0,6692551.0,-95250.0,269637.0,858802.0,669935.0,188867.0,2646761.0,123227.0,51564.0,4321.0,0.0,0.0
2020,4345,METRO PAVIA @ HOME SAN JUAN,1,1,PR,41980,597163.0,0.0,5949700.0,6546863.0,563468.0,0.0,5609007.0,6172475.0,4605139.0,300750.0,63677.0,5214.0,938080.0,3962316.0,2210159.0,3067984.0,9328897.0,3682828.0,5646069.0,444357.0,68323.0,6891.0,1278.0,0.0,0.0
2020,4346,HOMESTYLE SPECIALTY NURSING,1,1,TX,41700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,4347,SUNNYSIDE HOME HEALTH,1,1,WA,49420,1202680.0,0.0,0.0,1202680.0,987270.0,0.0,0.0,987270.0,1057949.0,900298.0,4880.0,3396.0,685293.0,896598.0,90672.0,90672.0,447556.0,834528.0,-386972.0,655613.0,3774.0,6819.0,0.0,0.0,0.0
2020,4348,VICTORIAN HLTHCARE SVCS,1,1,TX,47020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,4349,RIO GRANDE VALLEY HOME HEALTH LLC,1,1,TX,32580,1122034.0,0.0,0.0,1122034.0,1122034.0,0.0,0.0,1122034.0,797437.0,601544.0,8222.0,6248.0,377007.0,999506.0,122528.0,159524.0,260216.0,367456.0,-107240.0,1215903.0,47070.0,5290.0,2683.0,0.0,0.0
2020,4350,MI PUEBLO HOME HEALTH CARE LLC,1,1,TX,49820,278604.0,0.0,0.0,278604.0,278604.0,0.0,0.0,278604.0,214792.0,227227.0,563.0,589.0,87735.0,289580.0,-10976.0,-10976.0,118819.0,126285.0,-7466.0,377179.0,0.0,516.0,1084.0,0.0,0.0
2020,4351,POST-HEALTH INC.,1,1,TX,26420,2198881.0,0.0,394564.0,2593445.0,2198881.0,0.0,394564.0,2593445.0,2944351.0,2944375.0,10492.0,10492.0,1568120.0,2944351.0,-350906.0,-350906.0,471754.0,815086.0,-343332.0,2331304.0,54332.0,35797.0,4616.0,0.0,0.0
2020,4352,CARE PLUS HOME HEALTH SERVICES INC.,1,1,TX,19100,1106045.0,0.0,0.0,1106045.0,1106045.0,0.0,0.0,1106045.0,1221201.0,1221203.0,4756.0,4756.0,738426.0,1271540.0,-165495.0,-165495.0,84872.0,346071.0,-261199.0,1209580.0,40325.0,4635.0,3464.0,0.0,0.0
2020,4353,COVENANT PLUS HEALTH CARE INC.,1,1,TX,19100,3600832.0,0.0,3785683.0,7386515.0,3600832.0,0.0,3785683.0,7386515.0,2362894.0,628624.0,74209.0,20308.0,3058362.0,8023786.0,-637271.0,-637271.0,634535.0,1316627.0,-682092.0,3233848.0,320491.0,43097.0,15661.0,0.0,0.0
2020,4354,TLC HOME HEALTHCARE,1,1,TX,21340,566937.0,0.0,1703367.0,2270304.0,554660.0,0.0,1703367.0,2258027.0,349824.0,349837.0,25606.0,2896.0,434737.0,1941406.0,316621.0,366316.0,455754.0,228863.0,226891.0,686186.0,35042.0,5934.0,2009.0,0.0,0.0
2020,4355,AMCARE PRO HOME HEALTH,1,1,TX,19100,926172.0,0.0,1704170.0,2630342.0,926172.0,0.0,1703400.0,2629572.0,2351795.0,377983.0,17209.0,4236.0,1038280.0,2368402.0,261170.0,551584.0,990673.0,266115.0,724558.0,912858.0,26880.0,15376.0,7911.0,0.0,0.0
2020,4356,SONRISA HOME CARE LLC,1,1,TX,15180,273088.0,0.0,0.0,273088.0,273088.0,0.0,0.0,273088.0,256161.0,255745.0,1660.0,1659.0,248850.0,286563.0,-13475.0,2834.0,97251.0,66267.0,30984.0,276531.0,27834.0,0.0,822.0,0.0,0.0
2020,4357,CAMILLIANS HOME HELATH  INC,1,1,TX,26420,321625.0,0.0,0.0,321625.0,321625.0,0.0,0.0,321625.0,377489.0,276627.0,2590.0,2294.0,480180.0,400185.0,-78560.0,-78560.0,148185.0,98000.0,50185.0,274672.0,50764.0,528.0,2556.0,0.0,0.0
2020,4358,HRC HOME HEALTH SERVICES-BROWARD  LL,1,1,FL,33100,391520.0,0.0,0.0,391520.0,391520.0,0.0,0.0,391520.0,464709.0,446967.0,2933.0,2590.0,388500.0,554609.0,-163089.0,-162795.0,619089.0,859692.0,-240603.0,306055.0,60695.0,1889.0,4422.0,0.0,0.0
2020,4359,ADVANTIS HOME CARE  INC.,1,1,FL,33100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,4360,FLORIDA HOME CARE SPECIALISTS OF CIT,1,1,FL,45300,1341700.0,0.0,616174.0,1957874.0,1312116.0,0.0,602591.0,1914707.0,1670253.0,852810.0,13129.0,6681.0,1311800.0,2111828.0,-197121.0,-177171.0,39566547.0,35012306.0,4554241.0,1205299.0,58298.0,24252.0,8642.0,0.0,0.0
2020,4361,IN TOUCH HOME HEALTH LLC,1,1,FL,45300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,4362,GUARDIAN HOME CARE GEORGIA,1,1,GA,12060,20407550.0,99355.0,10192367.0,30699272.0,20156345.0,90577.0,9837650.0,30084572.0,21138412.0,13430557.0,150354.0,96067.0,25060175.0,20870111.0,9214461.0,9214461.0,2290252445.0,1415088414.0,875164031.0,19980910.0,329266.0,321347.0,43849.0,0.0,0.0
2020,4363,GUARDIAN HC OF NE GA-GAINESVILLE,1,1,GA,23580,8168927.0,38630.0,3656238.0,11863795.0,8063764.0,34674.0,3521932.0,11620370.0,8377268.0,5446110.0,61776.0,40520.0,10615925.0,7983137.0,3637233.0,3637233.0,2290252445.0,1415088414.0,875164031.0,7921831.0,267507.0,107033.0,24247.0,0.0,0.0
2020,4364,GUARDIAN HOME CARE CENTRAL GA LLC,1,1,GA,12020,2570627.0,7138.0,1288590.0,3866355.0,2535866.0,6299.0,1257898.0,3800063.0,3121162.0,1969027.0,18774.0,12044.0,3179700.0,3339920.0,460143.0,460143.0,2290252445.0,1415088414.0,875164031.0,2530002.0,36797.0,31139.0,6234.0,0.0,0.0
2020,4365,ALTERNA-CARE  INC.,1,1,IL,44100,357840.0,0.0,453765.0,811605.0,357840.0,0.0,381202.0,739042.0,763954.0,335462.0,3569.0,1497.0,253825.0,832731.0,-93689.0,-81488.0,1381133.0,1603614.0,-222481.0,338454.0,2881.0,15862.0,3101.0,0.0,0.0
2020,4366,WALGRENS INFUSION & RESP,1,1,IL,16980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,4367,CHICAGO MIDWEST HOME HEALTH  INC.,1,1,IL,16980,530269.0,0.0,0.0,530269.0,513782.0,0.0,0.0,513782.0,730227.0,459727.0,3255.0,2020.0,264252.0,726937.0,-213155.0,-150183.0,-16965.0,139872.0,-156837.0,662887.0,6666.0,5317.0,3259.0,0.0,0.0
2020,4368,HOMELAND HOME HEALTH PROVIDER INC,1,1,IL,16980,694732.0,0.0,0.0,694732.0,694732.0,0.0,0.0,694732.0,387361.0,0.0,3963.0,0.0,0.0,638131.0,56601.0,251570.0,270964.0,169723.0,101241.0,981273.0,4628.0,0.0,0.0,0.0,0.0
2020,4369,NOVA HOME HEALTHCARE INC,1,1,IL,16980,367424.0,0.0,65304.0,432728.0,339703.0,0.0,65304.0,405007.0,417179.0,275877.0,2135.0,1442.0,301270.0,423674.0,-18667.0,16484.0,144730.0,6110.0,138620.0,385237.0,8326.0,2004.0,1414.0,0.0,0.0
2020,4370,INDIANA HOME CARE PLUS  INC.,1,1,IN,18820,177266.0,245844.0,701135.0,1124245.0,177266.0,245844.0,701135.0,1124245.0,1058620.0,171546.0,11040.0,900.0,122697.0,1090248.0,33997.0,33997.0,51949.0,21850.0,30099.0,167084.0,3052.0,6084.0,1733.0,0.0,0.0
2020,4371,INTERNATIONAL QUALITY HEALTHCARE,1,1,OH,19430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,4372,ENHANCED HHC  LLC,1,1,OH,18140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,4373,OPTIMUM HOME HEALTH CARE LLC,1,1,OH,18140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,4374,ASPEN HOME HEALTHCARE  LL,1,1,OH,18140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,4375,HOLISTIC LIFE HOME HEALTH,1,1,OH,18140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,4376,HORIZON HOME HEALTHCARE SERVICES LLC,1,1,OH,19430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,4377,HEALING HOME HEALTHCARE LLC,1,1,OH,17410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,4378,C & L HOME HEALTH CARE AGENCY,1,1,TX,26420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,4379,ADDITIONAL KARE FOR KIDS,1,1,TX,19100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,4380,VESTA HOME CARE,1,1,TX,26420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
