cbsa_cd,cbsa_name,state,n_agencies,total_revenue,revenue_1M_5M,revenue_5M_10M,revenue_10M_50M,revenue_50M_plus,pct_revenue_under_1M,pct_revenue_1m_5m,pct_revenue_5M_10M,pct_revenue_10M_20M,pct_revenue_20M_50M,pct_revenue_50M_plus,pct_revenue_top2,n_agencies_1m_to_5m,pct_agencies_ownership_change,pct_revenue_ownership_change
25500,"Harrisonburg, VA",VA,2,14650917.0,4575109.0,0.0,10075808.0,0.0,0.0,0.3122745832223335,0.0,0.6877254167776665,0.0,0.0,1.0,1,0.0,0.0
25620,"Hattiesburg, MS",MS,3,14781692.0,1172270.0,13609422.0,0.0,0.0,0.0,0.07930553552326756,0.9206944644767324,0.0,0.0,0.0,0.9206944644767324,1,0.0,0.0
25740,"Helena, MT",MT,1,9973790.0,0.0,9973790.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0.0,0.0
25860,"Hickory-Lenoir-Morganton, NC",NC,6,47355553.0,10235394.0,6266139.0,30720546.0,0.0,0.0028185501286406684,0.21613925615017102,0.13232110287044901,0.0,0.6487210908507393,0.0,0.7810421937211883,3,0.0,0.0
25940,"Hilton Head Island-Bluffton-Port Royal, SC",SC,5,19537306.0,5876351.0,13272698.0,0.0,0.0,0.019872596559628027,0.3007759104556176,0.6793514929847544,0.0,0.0,0.0,0.6793514929847544,2,0.0,0.0
26140,"Homosassa Springs, FL",FL,3,8513113.0,8051580.0,0.0,0.0,0.0,0.054214363183009553,0.9457856368169905,0.0,0.0,0.0,0.0,0.9457856368169905,2,0.0,0.0
26380,"Houma-Bayou Cane-Thibodaux, LA",LA,6,14415681.0,14415681.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.48340907377181835,6,0.0,0.0
26420,"Houston-Pasadena-The Woodlands, TX",TX,239,501472757.0,199245405.0,123997169.0,124387787.0,0.0,0.10736853647266027,0.3973204969138533,0.2472660124984616,0.24804495411502483,0.0,0.0,0.06417456093232997,92,0.012552301255230125,0.008434926805006878
26580,"Huntington-Ashland, WV-KY-OH",WV,8,32760184.0,16923046.0,15837138.0,0.0,0.0,0.0,0.5165735943363444,0.48342640566365563,0.0,0.0,0.0,0.48342640566365563,6,0.0,0.0
26820,"Idaho Falls, ID",ID,8,32244817.0,8431978.0,23168107.0,0.0,0.0,0.019994903366950416,0.261498708459099,0.7185063881739505,0.0,0.0,0.0,0.558652046311815,4,0.0,0.0
26900,"Indianapolis-Carmel-Greenwood, IN",IN,33,151098970.0,39375856.0,53823265.0,56014920.0,0.0,0.012474797147856136,0.2605964554225618,0.35621199138551374,0.37071675604406834,0.0,0.0,0.20976028493112825,17,0.0,0.0
26980,"Iowa City, IA",IA,2,2212184.0,1659471.0,0.0,0.0,0.0,0.24984947002600144,0.7501505299739986,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0
27060,"Ithaca, NY",NY,1,4609668.0,4609668.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0
27100,"Jackson, MI",MI,1,55041425.0,0.0,0.0,0.0,55041425.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0.0
27140,"Jackson, MS",MS,5,92926654.0,1738576.0,9482912.0,81705166.0,0.0,0.0,0.01870912085137597,0.10204727698470667,0.19389660796352357,0.6853469942003938,0.0,0.6853469942003938,1,0.0,0.0
27180,"Jackson, TN",TN,5,39653365.0,1428735.0,0.0,37402712.0,0.0,0.02072757255279596,0.03603061177784029,0.0,0.9432418156693637,0.0,0.0,0.6828498665876149,1,0.2,0.03603061177784029
27260,"Jacksonville, FL",FL,38,162761919.0,54200552.0,38640749.0,68057823.0,0.0,0.011444906839664381,0.33300511773887354,0.23740657051358555,0.14520177167485965,0.27294163323301684,0.0,0.27294163323301684,23,0.02631578947368421,0.002614782392679949
27340,"Jacksonville, NC",NC,2,12157749.0,1307585.0,0.0,10850164.0,0.0,0.0,0.10755157060735503,0.0,0.892448429392645,0.0,0.0,1.0,1,0.0,0.0
27500,"Janesville-Beloit, WI",WI,1,19512113.0,0.0,0.0,19512113.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0.0,0.0
27620,"Jefferson City, MO",MO,4,17925817.0,8637303.0,9288514.0,0.0,0.0,0.0,0.48183594644528616,0.5181640535547138,0.0,0.0,0.0,0.7316079930973299,3,0.0,0.0
27740,"Johnson City, TN",TN,5,27866179.0,3206211.0,12373956.0,12286012.0,0.0,0.0,0.11505743216534997,0.44404925411553553,0.4408933137191145,0.0,0.0,0.6795458035348154,2,0.0,0.0
27780,"Johnstown, PA",PA,2,19570010.0,2461600.0,0.0,17108410.0,0.0,0.0,0.12578429954813514,0.0,0.8742157004518649,0.0,0.0,1.0,1,0.0,0.0
27900,"Joplin, MO-KS",MO,1,2261786.0,2261786.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0
27980,"Kahului-Wailuku, HI",HI,1,5440842.0,0.0,5440842.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0.0,0.0
28020,"Kalamazoo-Portage, MI",MI,6,13566860.0,5865813.0,6456452.0,0.0,0.0,0.09173788186802252,0.43236334715623215,0.4758987709757453,0.0,0.0,0.0,0.7282330620349882,2,0.0,0.0
28100,"Kankakee, IL",IL,1,3403849.0,3403849.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0
28140,"Kansas City, MO-KS",MO,24,219319424.0,34058292.0,58090465.0,55803098.0,71367569.0,0.0,0.15529081455183832,0.2648669412883375,0.10998500524969462,0.14445254972035673,0.32540468918977283,0.46985723891012954,12,0.0,0.0
28420,"Kennewick-Richland, WA",WA,2,17911709.0,4297525.0,0.0,13614184.0,0.0,0.0,0.2399282502858884,0.0,0.7600717497141116,0.0,0.0,1.0,1,0.0,0.0
28450,"Kenosha, WI",WI,1,288856.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0
28660,"Killeen-Temple, TX",TX,8,51884505.0,1256071.0,24942217.0,25053164.0,0.0,0.012201195713440843,0.024208981082116904,0.48072573883088987,0.4828640843735524,0.0,0.0,0.4828640843735524,1,0.0,0.0
28700,"Kingsport-Bristol, TN-VA",VA,7,23801807.0,10752364.0,13049443.0,0.0,0.0,0.0,0.45174570149232784,0.5482542985076722,0.0,0.0,0.0,0.5482542985076722,5,0.14285714285714285,0.09887354350869243
28880,"Kiryas Joel-Poughkeepsie-Newburgh, NY",NY,4,20958399.0,2346664.0,6121045.0,11954343.0,0.0,0.02559102916210346,0.11196771280096347,0.29205689804836715,0.570384359988566,0.0,0.0,0.8624412580369331,1,0.0,0.0
28940,"Knoxville, TN",TN,8,91463496.0,6822753.0,7549224.0,76264907.0,0.0,0.009037616493469701,0.07459536643996202,0.08253810897409826,0.2889570610771318,0.5448718470153382,0.0,0.5448718470153382,2,0.125,0.009037616493469701
29020,"Kokomo, IN",IN,1,22982839.0,0.0,0.0,22982839.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0.0,0.0
29100,"La Crosse-Onalaska, WI-MN",WI,1,2848088.0,2848088.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0
29180,"Lafayette, LA",LA,17,58611965.0,26172611.0,10724938.0,21681918.0,0.0,0.0005544601686703389,0.4465404120131444,0.1829820583561735,0.3699230694620117,0.0,0.0,0.3699230694620117,12,0.0,0.0
29200,"Lafayette-West Lafayette, IN",IN,1,1197430.0,1197430.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0
29340,"Lake Charles, LA",LA,7,19470369.0,19470369.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3765369829405904,7,0.0,0.0
29404,"Lake County, IL",IL,11,36008191.0,8765345.0,12373705.0,12259980.0,0.0,0.07246020773440132,0.2434264192833236,0.3436358410784924,0.34047753190378266,0.0,0.0,0.5379176365733008,4,0.0,0.0
29414,"Lake County-Porter County-Jasper County, IN",IN,32,44631075.0,30807024.0,7445017.0,0.0,0.0,0.14292808317971278,0.6902595108901142,0.1668124059301731,0.0,0.0,0.0,0.23576064434925664,18,0.0,0.0
29460,"Lakeland-Winter Haven, FL",FL,10,66378055.0,8052963.0,36847671.0,20848563.0,0.0,0.009473884102208178,0.12131965903490242,0.5551182691327728,0.0,0.31408818773011654,0.0,0.44335788386688946,3,0.0,0.0
29484,"Lakewood-New Brunswick, NJ",NJ,7,227086113.0,0.0,5167843.0,84107482.0,137810788.0,0.0,0.0,0.022757195196696153,0.24960787452467426,0.12076916389863082,0.6068657663799988,0.7276349302786296,0,0.0,0.0
29540,"Lancaster, PA",PA,5,36024101.0,4423875.0,20271824.0,11328402.0,0.0,0.0,0.12280320333323516,0.5627294904597342,0.3144673062070307,0.0,0.0,0.5533320595564619,1,0.0,0.0
29620,"Lansing-East Lansing, MI",MI,4,117654039.0,2276206.0,6442546.0,0.0,108935287.0,0.0,0.019346603137015975,0.054758392102458975,0.0,0.0,0.925895004760525,0.980653396862984,2,0.25,0.009714736610104817
29700,"Laredo, TX",TX,30,36559019.0,14189599.0,9897164.0,0.0,0.0,0.3411540118185338,0.38812854907293876,0.2707174391085275,0.0,0.0,0.0,0.3520231765518654,9,0.0,0.0
29740,"Las Cruces, NM",NM,13,52138712.0,22435368.0,18169577.0,10335714.0,0.0,0.022978185575431936,0.43030153871081434,0.34848534424862665,0.1982349314651271,0.0,0.0,0.34555704022761435,7,0.0,0.0
29820,"Las Vegas-Henderson-North Las Vegas, NV",NV,128,241497350.0,170103742.0,45182353.0,0.0,0.0,0.10853640837052664,0.7043710500342965,0.18709254159517694,0.0,0.0,0.0,0.061190116578918985,77,0.0,0.0
29940,"Lawrence, KS",KS,1,2603991.0,2603991.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0
30020,"Lawton, OK",OK,4,16979423.0,7817037.0,9162386.0,0.0,0.0,0.0,0.4603829588319933,0.5396170411680067,0.0,0.0,0.0,0.7477079757068306,3,0.0,0.0
30300,"Lewiston, ID-WA",WA,1,9760322.0,0.0,9760322.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0.0,0.0
30340,"Lewiston-Auburn, ME",ME,1,51565927.0,0.0,0.0,0.0,51565927.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0.0
30460,"Lexington-Fayette, KY",KY,9,43753188.0,19911291.0,12400853.0,11441044.0,0.0,0.0,0.45508206167742565,0.28342741562054863,0.2614905227020257,0.0,0.0,0.4061243034450427,6,0.0,0.0
30620,"Lima, OH",OH,1,2779441.0,2779441.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0
30700,"Lincoln, NE",NE,5,16123227.0,8471610.0,6720133.0,0.0,0.0,0.05777280193350872,0.5254289355350514,0.41679826253143987,0.0,0.0,0.0,0.6392668787706084,3,0.0,0.0
30860,"Logan, UT-ID",UT,4,6881456.0,6758174.0,0.0,0.0,0.0,0.017915104012871694,0.9820848959871282,0.0,0.0,0.0,0.0,0.7573381272800407,3,0.0,0.0
30980,"Longview, TX",TX,14,75903752.0,23492315.0,21454782.0,30132571.0,0.0,0.010856960009038815,0.30950136694165004,0.28265772685387147,0.3969839461954397,0.0,0.0,0.3969839461954397,8,0.0,0.0
31020,"Longview-Kelso, WA",WA,1,3625364.0,3625364.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0
31084,"Los Angeles-Long Beach-Glendale, CA",CA,654,857000070.0,443982266.0,67091669.0,62666430.0,89494145.0,0.22609748444944702,0.5180656122933572,0.07828665521579245,0.07312301619765328,0.0,0.10442723184375002,0.12520860587560978,251,0.0,0.0
31140,"Louisville/Jefferson County, KY-IN",KY,14,112047864.0,28824047.0,23525136.0,59698681.0,0.0,0.0,0.25724762588959305,0.2099561308906344,0.32123644052688055,0.21155980269289204,0.0,0.37328747293210335,8,0.0,0.0
31180,"Lubbock, TX",TX,14,51692206.0,17298368.0,22812009.0,10654088.0,0.0,0.01794740584296209,0.3346417059469275,0.4413046136974692,0.20610627451264124,0.0,0.0,0.39953754343546494,9,0.0,0.0
31340,"Lynchburg, VA",VA,5,12780057.0,11728576.0,0.0,0.0,0.0,0.08227514165234161,0.9177248583476584,0.0,0.0,0.0,0.0,0.6546506013236091,3,0.0,0.0
31420,"Macon-Bibb County, GA",GA,3,35748099.0,0.0,0.0,35187155.0,0.0,0.01569157565553346,0.0,0.0,0.40729111217913994,0.5770173121653266,0.0,0.9843084243444665,0,0.0,0.0
31540,"Madison, WI",WI,6,45420654.0,1132341.0,18913713.0,24892859.0,0.0,0.010606210117538158,0.02493009017439511,0.4164121679093392,0.0,0.5480515317987276,0.0,0.7200759812925636,1,0.0,0.0
31700,"Manchester-Nashua, NH",NH,6,56019504.0,3297113.0,0.0,51900776.0,0.0,0.014666588265401279,0.058856518972392184,0.0,0.5516695578025824,0.37480733495962404,0.0,0.6750764162424573,2,0.0,0.0
31740,"Manhattan, KS",KS,1,1296077.0,1296077.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0
31860,"Mankato, MN",MN,2,4513057.0,4513057.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0
31900,"Mansfield, OH",OH,3,9995671.0,3143974.0,6851697.0,0.0,0.0,0.0,0.31453356157880746,0.6854664384211925,0.0,0.0,0.0,0.848197384647814,2,0.0,0.0
31924,"Marietta, GA",GA,7,97835080.0,12741746.0,8388739.0,76704595.0,0.0,0.0,0.13023698656964353,0.08574367190173504,0.0,0.7840193415286214,0.0,0.7840193415286214,4,0.0,0.0
32420,"Mayagüez, PR",PR,3,10621604.0,5117732.0,5503872.0,0.0,0.0,0.0,0.48182289605223466,0.5181771039477653,0.0,0.0,0.0,0.7806888677077398,2,0.0,0.0
32580,"McAllen-Edinburg-Mission, TX",TX,47,120192391.0,30819547.0,29217564.0,47896538.0,0.0,0.1019926627468456,0.25641845331124163,0.24308996398948415,0.21939090969577268,0.17910801025665593,0.0,0.30350338899573104,17,0.0,0.0
32780,"Medford, OR",OR,3,35543570.0,4459148.0,0.0,31084422.0,0.0,0.0,0.1254558278754779,0.0,0.30628414647149965,0.5682600256530225,0.0,0.8745441721245221,1,0.0,0.0
32820,"Memphis, TN-MS-AR",TN,15,62844735.0,31776427.0,31068308.0,0.0,0.0,0.0,0.5056338768872206,0.49436612311277944,0.0,0.0,0.0,0.2837872098593462,11,0.06666666666666667,0.017442702240688897
32900,"Merced, CA",CA,1,1226257.0,1226257.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0
33124,"Miami-Miami Beach-Kendall, FL",FL,166,548002967.0,217256503.0,108738809.0,201837524.0,0.0,0.036806609114581675,0.39645132614765566,0.1984274092443007,0.20614912108678418,0.16216553440667777,0.0,0.11949964132219744,93,0.006024096385542169,0.0012713234087289166
33140,"Michigan City-La Porte, IN",IN,1,2961627.0,2961627.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0
33220,"Midland, MI",MI,2,9798138.0,1477838.0,8320300.0,0.0,0.0,0.0,0.150828453324499,0.849171546675501,0.0,0.0,0.0,1.0,1,1.0,1.0
33260,"Midland, TX",TX,5,20653728.0,10057679.0,0.0,10596049.0,0.0,0.0,0.4869667597055602,0.0,0.5130332402944399,0.0,0.0,0.738011607396011,4,0.0,0.0
33340,"Milwaukee-Waukesha, WI",WI,14,212186117.0,9939252.0,6431141.0,107995038.0,85269252.0,0.012024509595978892,0.04684214094930631,0.03030896220227264,0.30117028344507574,0.2077934486166218,0.40186065519074465,0.6096541038073664,3,0.07142857142857142,0.05283936648880756
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",MN,28,341202309.0,25604952.0,50240832.0,163506932.0,99197544.0,0.007772658420081208,0.07504331396538116,0.14724645957773985,0.08908754483252926,0.3901206190254709,0.2907294041787976,0.4333015548262307,9,0.0,0.0
33500,"Minot, ND",ND,1,3877658.0,3877658.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0
33540,"Missoula, MT",MT,2,25405417.0,2016404.0,0.0,23389013.0,0.0,0.0,0.07936905739433445,0.0,0.0,0.9206309426056656,0.0,1.0,1,0.0,0.0
33700,"Modesto, CA",CA,5,11783503.0,5183116.0,6110291.0,0.0,0.0,0.04159170664275301,0.43986206818125306,0.5185462251759939,0.0,0.0,0.0,0.7561386456981426,3,0.0,0.0
33740,"Monroe, LA",LA,14,45935607.0,38817576.0,7118031.0,0.0,0.0,0.0,0.8450432798242984,0.1549567201757016,0.0,0.0,0.0,0.259427441548775,13,0.0,0.0
33780,"Monroe, MI",MI,2,8248464.0,2792522.0,5455942.0,0.0,0.0,0.0,0.33855054710792215,0.6614494528920778,0.0,0.0,0.0,1.0,1,0.0,0.0
33874,"Montgomery County-Bucks County-Chester County, PA",PA,25,318001857.0,17479277.0,27360128.0,197891647.0,71924246.0,0.010523708985762307,0.054965958893755766,0.08603763593745303,0.21866231428956717,0.40363482845950804,0.22617555343395368,0.3760984672488878,5,0.0,0.0
34060,"Morgantown, WV",WV,6,42283445.0,9222073.0,5023405.0,27085757.0,0.0,0.02251968826097306,0.21810126871166718,0.11880311549827598,0.0,0.6405759275290838,0.0,0.7593790430273598,3,0.0,0.0
34100,"Morristown, TN",TN,4,27094208.0,5962086.0,5151475.0,15980647.0,0.0,0.0,0.22005020408789952,0.19013196473578411,0.5898178311763164,0.0,0.0,0.7799497959121005,2,0.0,0.0
34620,"Muncie, IN",IN,3,9982292.0,9982292.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7939635506555007,3,0.0,0.0
34740,"Muskegon-Norton Shores, MI",MI,2,8800194.0,0.0,8394344.0,0.0,0.0,0.046118301482899124,0.0,0.9538816985171009,0.0,0.0,0.0,1.0,0,0.0,0.0
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC",SC,7,54213752.0,4369721.0,30511649.0,18506172.0,0.0,0.015239860174222953,0.08060170784711598,0.5628027552861495,0.34135567669251154,0.0,0.0,0.5224678786297617,1,0.0,0.0
34900,"Napa, CA",CA,1,254017.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0
34940,"Naples-Marco Island, FL",FL,6,20095544.0,8188716.0,0.0,10492178.0,0.0,0.07039620325779686,0.40748914286669724,0.0,0.5221146538755059,0.0,0.0,0.7079791420426339,3,0.16666666666666666,0.185864488167128
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",TN,26,206586482.0,28744662.0,74124319.0,103635587.0,0.0,0.000396511907298949,0.13914105957813833,0.3588052726508988,0.3509540861439327,0.15070306971973121,0.0,0.2226851997024665,9,0.0,0.0
35004,"Nassau County-Suffolk County, NY",NY,8,194610721.0,0.0,21574516.0,73120640.0,99915565.0,0.0,0.0,0.11085985339934072,0.16150278277834446,0.21422492443260616,0.5134124393897086,0.6238987676326424,0,0.0,0.0
35084,"Newark, NJ",NJ,6,172227970.0,1568184.0,0.0,32500948.0,137810788.0,0.0020208680390298973,0.009105280634730817,0.0,0.18870888392866733,0.0,0.8001649673975719,0.8669084469845403,1,0.0,0.0
35380,"New Orleans-Metairie, LA",LA,15,45652066.0,24092088.0,20722746.0,0.0,0.0,0.01833941096992193,0.527732698888151,0.45392789014192697,0.0,0.0,0.0,0.3439572920971419,11,0.0,0.0
35614,"New York-Jersey City-White Plains, NY-NJ",NY,32,1201410519.0,6770881.0,28520403.0,340752031.0,822632116.0,0.0022765640526242136,0.005635776358638658,0.023739098791759457,0.04373410018395219,0.2398925416766723,0.6847219189363531,0.3463112378492501,3,0.0,0.0
35660,"Niles, MI",MI,4,5130096.0,4503710.0,0.0,0.0,0.0,0.12210024919611641,0.8778997508038836,0.0,0.0,0.0,0.0,0.6539651499699031,3,0.0,0.0
35840,"North Port-Bradenton-Sarasota, FL",FL,25,107133566.0,34109281.0,31811499.0,38804107.0,0.0,0.022482953661787007,0.3183808984758334,0.2969330732442902,0.36220307461808937,0.0,0.0,0.2656687914224754,12,0.0,0.0
36084,"Oakland-Fremont-Berkeley, CA",CA,22,94591911.0,27219570.0,24780285.0,40278194.0,0.0,0.02446152081651041,0.28775790352728997,0.2619704448089647,0.13614098567054006,0.28966914517669484,0.0,0.4258101308472349,11,0.045454545454545456,0.021890920461475824
36100,"Ocala, FL",FL,12,37345566.0,10428511.0,13211765.0,10753471.0,0.0,0.07904068183087652,0.2792436189077975,0.35377064575751777,0.28794505350380817,0.0,0.0,0.49934533058087804,4,0.0,0.0
36220,"Odessa, TX",TX,5,10781401.0,3740366.0,5513639.0,0.0,0.0,0.14166952884880174,0.3469276395525962,0.5114028315986021,0.0,0.0,0.0,0.7286046590790937,2,0.0,0.0
36260,"Ogden, UT",UT,12,75425047.0,3341459.0,41123607.0,29584954.0,0.0,0.01823037644245684,0.044301715847787276,0.5452248110630942,0.3922430966466617,0.0,0.0,0.3922430966466617,1,0.16666666666666666,0.2562185609244632
36420,"Oklahoma City, OK",OK,58,157305837.0,69731142.0,66035554.0,10215124.0,0.0,0.0719872651642291,0.4432838814493578,0.41979086891734346,0.06493798446906963,0.0,0.0,0.11885484579952364,29,0.0,0.0
36500,"Olympia-Lacey-Tumwater, WA",WA,1,33419179.0,0.0,0.0,33419179.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,1.0,1.0
36540,"Omaha, NE-IA",NE,18,75850308.0,24050479.0,33683794.0,16647066.0,0.0,0.019366684707463548,0.3170781982849694,0.4440824946946821,0.219472622312885,0.0,0.0,0.3321842410976103,9,0.0,0.0
36740,"Orlando-Kissimmee-Sanford, FL",FL,55,204749336.0,58300334.0,66601498.0,73197108.0,0.0,0.032480671878711245,0.2847400394011534,0.32528309640037123,0.3574961923197641,0.0,0.0,0.15950630970544394,24,0.0,0.0
36780,"Oshkosh-Neenah, WI",WI,2,12476236.0,0.0,0.0,11943786.0,0.0,0.04267713435366244,0.0,0.0,0.9573228656463376,0.0,0.0,1.0,0,0.0,0.0
36980,"Owensboro, KY",KY,3,18002234.0,2391406.0,5297485.0,10313343.0,0.0,0.0,0.132839402043102,0.2942682002689222,0.5728923976879758,0.0,0.0,0.867160597956898,1,0.0,0.0
37100,"Oxnard-Thousand Oaks-Ventura, CA",CA,16,23112595.0,10234763.0,7183123.0,0.0,0.0,0.24638985799733867,0.44282188996951666,0.3107882520331447,0.0,0.0,0.0,0.44853271560376495,5,0.0,0.0
37340,"Palm Bay-Melbourne-Titusville, FL",FL,17,44174169.0,37166804.0,5514295.0,0.0,0.0,0.0337996171472971,0.8413696248592701,0.12483075799343277,0.0,0.0,0.0,0.22241079396422828,13,0.0,0.0
37460,"Panama City-Panama City Beach, FL",FL,7,26359771.0,12682167.0,12738359.0,0.0,0.0,0.035631758712926606,0.4811182540242857,0.4832499872627877,0.0,0.0,0.0,0.4832499872627877,4,0.0,0.0
37620,"Parkersburg-Vienna, WV",WV,3,12595079.0,4359966.0,8235113.0,0.0,0.0,0.0,0.34616424398767165,0.6538357560123284,0.0,0.0,0.0,0.8473250544915201,2,0.0,0.0
37860,"Pensacola-Ferry Pass-Brent, FL",FL,10,63446296.0,11104238.0,30216833.0,22125225.0,0.0,0.0,0.17501790805880932,0.47625842492050285,0.34872366702068786,0.0,0.0,0.34872366702068786,4,0.0,0.0
37900,"Peoria, IL",IL,2,130487512.0,2643834.0,0.0,0.0,127843678.0,0.0,0.020261203232995968,0.0,0.0,0.0,0.979738796767004,1.0,1,0.0,0.0
37964,"Philadelphia, PA",PA,12,205696482.0,3403121.0,34541663.0,82814764.0,84936934.0,0.0,0.016544381152809408,0.16792539504880788,0.18664343029454436,0.21596318307475965,0.4129236104290787,0.6288867935038384,2,0.0,0.0
38240,"Pinehurst-Southern Pines, NC",NC,2,6351927.0,6351927.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0
38300,"Pittsburgh, PA",PA,34,365037151.0,38291734.0,34449935.0,184504793.0,104391627.0,0.009311550867325283,0.10489818336325993,0.09437377786240722,0.08468945397834315,0.42075168398407753,0.2859753499445869,0.2859753499445869,15,0.0,0.0
38340,"Pittsfield, MA",MA,1,4755017.0,4755017.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0
38540,"Pocatello, ID",ID,2,22877207.0,0.0,0.0,22877207.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0.0,0.0
38660,"Ponce, PR",PR,2,8758178.0,0.0,7967998.0,0.0,0.0,0.09022196169111886,0.0,0.9097780383088812,0.0,0.0,0.0,1.0,0,0.0,0.0
38860,"Portland-South Portland, ME",ME,7,90057966.0,1896798.0,22776687.0,64688664.0,0.0,0.007726323732428067,0.021061968021796097,0.2529114081923636,0.0,0.7183003000534123,0.0,0.7183003000534123,1,0.0,0.0
38900,"Portland-Vancouver-Hillsboro, OR-WA",OR,19,171727612.0,10997624.0,39391847.0,55459167.0,65219656.0,0.0038393243364963346,0.06404109317027014,0.22938563310366186,0.3229484551383618,0.0,0.3797854942512099,0.4703285107114865,5,0.0,0.0
38940,"Port St. Lucie, FL",FL,14,68960011.0,19662691.0,5420191.0,42785649.0,0.0,0.01582772369337354,0.2851317845642455,0.0785990448870433,0.6204414468553376,0.0,0.0,0.4528711429584894,7,0.0,0.0
39300,"Providence-Warwick, RI-MA",RI,25,218463094.0,34433300.0,38301118.0,145728676.0,0.0,0.0,0.15761609601665716,0.17532077065611823,0.47342003221834805,0.19364310110887653,0.0,0.27750416736293226,11,0.0,0.0
39340,"Provo-Orem-Lehi, UT",UT,14,38081399.0,16533093.0,6980252.0,12415068.0,0.0,0.056536420838950795,0.4341514081454833,0.18329820288377535,0.3260139681317905,0.0,0.0,0.5093121710155659,7,0.07142857142857142,0.01286100334706716
39460,"Punta Gorda, FL",FL,8,45740641.0,12915206.0,7516718.0,25308717.0,0.0,0.0,0.2823573460634275,0.1643334644129714,0.5533091895236011,0.0,0.0,0.5533091895236011,5,0.0,0.0
39540,"Racine-Mount Pleasant, WI",WI,1,1664224.0,1664224.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0
39580,"Raleigh-Cary, NC",NC,8,61376930.0,8925368.0,16969287.0,34765175.0,0.0,0.011683542985939505,0.1454189383535475,0.27647663381013027,0.5664208848503827,0.0,0.0,0.5664208848503827,3,0.0,0.0
39660,"Rapid City, SD",SD,3,3022632.0,1214532.0,0.0,0.0,0.0,0.598187275195922,0.40181272480407804,0.0,0.0,0.0,0.0,0.7090727551352596,1,0.0,0.0
39740,"Reading, PA",PA,4,25204760.0,6458621.0,6344455.0,12401684.0,0.0,0.0,0.25624608208925614,0.25171654084387235,0.4920373770668715,0.0,0.0,0.7437539179107439,2,0.0,0.0
39820,"Redding, CA",CA,3,13253695.0,1807571.0,11446124.0,0.0,0.0,0.0,0.13638242014773994,0.8636175798522601,0.0,0.0,0.0,0.8636175798522601,1,0.0,0.0
39900,"Reno, NV",NV,6,37564565.0,4401324.0,0.0,32538791.0,0.0,0.016623378974307303,0.11716690982578928,0.0,0.8662097111999034,0.0,0.0,0.8662097111999034,2,0.0,0.0
